Campaña;Cultivo;Actividad;"Cambio
Actividad";Centro;Administracion;Zona;Establecimiento;Lote;CECO;Ha Totales;Ha Asignadas;Código;Nombre;Fecha Inicio;Fecha Fin;Fecha Contable;Fecha Creacion;Fecha Actualiz.;Estado;Categoria;Cod. SAP;Insumo;Almacen SAP;U. Medida;Cantidad Real;Dosis Real;Porc. utiliza Real;Costo x Unid. Real usd;Costo x HA Real usd;Costo Total usd;Gasto x Unid. Real  $$;Gasto x HA Real $$;GastoTotal $$;Nro° OT;Contratista/Operario;Maquinaria;TC;Socio;Nro° OT Anulación;Observaciones
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;310;40001698;40001698 - SIEMBRA PRECISION PLANTING;13/01/2025;15/01/2025;15/01/2025;04/12/2024;18/01/2025;Terminada;AGROQUIMICOS;723931;VITA GROW TS;2100-219S - Anonima SA - ;PCK;1.34;0.02;100.00;514.00;8.62;689.76;534,304.56;8,962.54;717,001.99;600000258;;;1039.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;310;40001698;40001698 - SIEMBRA PRECISION PLANTING;13/01/2025;15/01/2025;15/01/2025;04/12/2024;18/01/2025;Terminada;SEMILLAS;724025;SEMILLA DE SOJA DM 64K64 SCE PROPIA;2100-219S - Anonima SA - ;Tonelada;6.41;0.08;100.00;317.09;25.39;2,030.98;329,609.96;26,390.05;2,111,204.87;600000258;;;1039.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;310;40001698;40001698 - SIEMBRA PRECISION PLANTING;13/01/2025;15/01/2025;15/01/2025;04/12/2024;18/01/2025;Terminada;AGROQPQFUNGICIDA;724183;RIZOPACK 206;2100-219S - Anonima SA - ;PCK;2.06;0.03;100.00;371.28;9.58;766.51;385,944.00;9,959.85;796,787.56;600000258;;;1039.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;149;40000907;40000907 - RESIEMBRA X HA;31/01/2025;03/02/2025;03/02/2025;04/02/2025;04/02/2025;Terminada;AGROQPQFUNGICIDA;706872;DIFENOC. 2,5%FLUD. 2,5%TIAM. 26,25% SC;2100-219S - Anonima SA - ;L;0.24;0.27;100.00;41.53;11.15;10.03;43,685.46;11,727.61;10,554.84;600000358;;;1052.00;;;LOTE 41: RESIEMBRA POR APRETADA - OTROS LOTES: REPASO CABECERAS
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;149;40000907;40000907 - RESIEMBRA X HA;31/01/2025;03/02/2025;03/02/2025;04/02/2025;04/02/2025;Terminada;SEMILLAS;724025;SEMILLA DE SOJA DM 64K64 SCE PROPIA;2100-219S - Anonima SA - ;Tonelada;0.10;0.11;100.00;317.07;35.62;32.06;333,558.69;37,474.99;33,727.12;600000358;;;1052.00;;;LOTE 41: RESIEMBRA POR APRETADA - OTROS LOTES: REPASO CABECERAS
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-219S - Anonima SA - ;L;4.00;0.05;100.00;5.99;0.30;23.96;6,346.41;317.32;25,385.62;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQINSECTICIDA;719953;BIFENTRIN 25% EC;2100-219S - Anonima SA - ;L;7.50;0.09;100.00;17.31;1.62;129.83;18,340.69;1,719.44;137,555.15;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQINSECTICIDA;714297;ACEITE EMULSIVO MINERAL-NO GRADO ALIM.RV;2100-219S - Anonima SA - ;L;15.00;0.19;100.00;1.60;0.30;24.00;1,695.20;317.85;25,428.00;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;FERTILIZANTES;721441;FERTILIZANTE LÍQUI N-P-K-Mg-Zn-S-B-MN-CA;2100-219S - Anonima SA - ;L;80.00;1.00;100.00;1.02;1.02;81.60;1,080.69;1,080.69;86,455.20;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQHERBICIDA;701190;CLETODIM 24% EC;2100-219S - Anonima SA - ;L;60.00;0.75;100.00;5.52;4.14;330.95;5,843.99;4,383.02;350,639.41;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 39;1125039;85.86;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQHERBICIDA;610223;GLIFOSATO 79.2% SG;2100-219S - Anonima SA - ;KG;120.00;1.50;100.00;6.25;9.37;749.62;6,618.48;9,927.78;794,218.15;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/12/2024;13/12/2024;13/12/2024;18/12/2024;18/12/2024;Terminada;AGROQUIMICOS;716992;S-METOLACLORO 96% EC;2100-219S - Anonima SA - ;L;40.00;0.50;100.00;7.20;3.60;288.00;7,326.00;3,663.00;293,040.00;600000129;;;1017.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/12/2024;13/12/2024;13/12/2024;18/12/2024;18/12/2024;Terminada;AGROQUIMICOS;714586;GLUFOSINATO DE AMONIO 28% SL;2100-219S - Anonima SA - ;L;160.00;2.00;100.00;5.08;10.16;812.86;5,169.31;10,338.56;827,089.12;600000129;;;1017.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/12/2024;13/12/2024;13/12/2024;18/12/2024;18/12/2024;Terminada;AGROQPQHERBICIDA;699977;FLUMIOXAZIN 48% SC;2100-219S - Anonima SA - ;L;8.00;0.10;100.00;22.82;2.28;182.53;23,215.59;2,321.55;185,724.68;600000129;;;1017.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/12/2024;13/12/2024;13/12/2024;18/12/2024;18/12/2024;Terminada;AGROQPQCOADYUVANTE;707688;COADYUVANTE VEGETAL OIL;2100-219S - Anonima SA - ;L;27.00;0.34;100.00;1.78;0.60;48.06;1,811.15;611.26;48,901.05;600000129;;;1017.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/12/2024;13/12/2024;13/12/2024;18/12/2024;18/12/2024;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-219S - Anonima SA - ;L;40.00;0.50;100.00;0.84;0.42;33.64;855.72;427.86;34,228.70;600000129;;;1017.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/01/2025;12/01/2025;12/01/2025;04/12/2024;12/01/2025;Terminada;AGROQUIMICOS;714586;GLUFOSINATO DE AMONIO 28% SL;2100-219S - Anonima SA - ;L;200.00;2.50;100.00;4.56;11.39;911.28;4,720.43;11,800.95;944,086.08;600000238;;;1036.00;;;DOSIS REAL DE SULFENTRAZONE 50%: 0,362 LTS/HA
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/01/2025;12/01/2025;12/01/2025;04/12/2024;12/01/2025;Terminada;AGROQUIMICOS;708883;SULFENTRAZONE 50% SC;2100-219S - Anonima SA - ;L;26.50;0.33;100.00;19.52;6.47;517.37;20,226.24;6,699.94;535,995.42;600000238;;;1036.00;;;DOSIS REAL DE SULFENTRAZONE 50%: 0,362 LTS/HA
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/01/2025;12/01/2025;12/01/2025;04/12/2024;12/01/2025;Terminada;AGROQUIMICOS;708883;SULFENTRAZONE 50% SC;2100-219S - Anonima SA - ;L;2.50;0.03;100.00;19.52;0.61;48.81;20,226.86;632.09;50,567.16;600000238;;;1036.00;;;DOSIS REAL DE SULFENTRAZONE 50%: 0,362 LTS/HA
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/01/2025;12/01/2025;12/01/2025;04/12/2024;12/01/2025;Terminada;AGROQUIMICOS;716992;S-METOLACLORO 96% EC;2100-219S - Anonima SA - ;L;45.00;0.56;100.00;7.19;4.05;323.60;7,449.98;4,190.62;335,249.08;600000238;;;1036.00;;;DOSIS REAL DE SULFENTRAZONE 50%: 0,362 LTS/HA
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/01/2025;12/01/2025;12/01/2025;04/12/2024;12/01/2025;Terminada;AGROQPQCOADYUVANTE;707688;COADYUVANTE VEGETAL OIL;2100-219S - Anonima SA - ;L;40.00;0.50;100.00;1.78;0.89;71.20;1,844.08;922.04;73,763.20;600000238;;;1036.00;;;DOSIS REAL DE SULFENTRAZONE 50%: 0,362 LTS/HA
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;12/01/2025;12/01/2025;12/01/2025;04/12/2024;12/01/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-219S - Anonima SA - ;L;40.00;0.50;100.00;0.83;0.42;33.21;860.19;430.07;34,407.63;600000238;;;1036.00;;;DOSIS REAL DE SULFENTRAZONE 50%: 0,362 LTS/HA
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;310;40001698;40001698 - SIEMBRA PRECISION PLANTING;13/01/2025;15/01/2025;15/01/2025;04/12/2024;18/01/2025;Terminada;AGROQPQFUNGICIDA;724183;RIZOPACK 206;2100-219S - Anonima SA - ;PCK;2.06;0.03;100.00;371.28;9.58;766.51;385,944.00;9,959.85;796,787.56;600000258;;;1039.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;310;40001698;40001698 - SIEMBRA PRECISION PLANTING;13/01/2025;15/01/2025;15/01/2025;04/12/2024;18/01/2025;Terminada;SEMILLAS;724025;SEMILLA DE SOJA DM 64K64 SCE PROPIA;2100-219S - Anonima SA - ;Tonelada;6.41;0.08;100.00;317.09;25.39;2,030.98;329,609.96;26,390.05;2,111,204.87;600000258;;;1039.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;310;40001698;40001698 - SIEMBRA PRECISION PLANTING;13/01/2025;15/01/2025;15/01/2025;04/12/2024;18/01/2025;Terminada;AGROQUIMICOS;723931;VITA GROW TS;2100-219S - Anonima SA - ;PCK;1.34;0.02;100.00;514.00;8.62;689.76;534,304.56;8,962.54;717,001.99;600000258;;;1039.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;149;40000907;40000907 - RESIEMBRA X HA;31/01/2025;03/02/2025;03/02/2025;04/02/2025;04/02/2025;Terminada;SEMILLAS;724025;SEMILLA DE SOJA DM 64K64 SCE PROPIA;2100-219S - Anonima SA - ;Tonelada;0.13;0.11;100.00;317.07;35.62;42.75;333,558.69;37,474.99;44,969.72;600000358;;;1052.00;;;LOTE 41: RESIEMBRA POR APRETADA - OTROS LOTES: REPASO CABECERAS
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;149;40000907;40000907 - RESIEMBRA X HA;31/01/2025;03/02/2025;03/02/2025;04/02/2025;04/02/2025;Terminada;AGROQPQFUNGICIDA;706872;DIFENOC. 2,5%FLUD. 2,5%TIAM. 26,25% SC;2100-219S - Anonima SA - ;L;0.32;0.27;100.00;41.53;11.15;13.38;43,685.46;11,727.61;14,073.14;600000358;;;1052.00;;;LOTE 41: RESIEMBRA POR APRETADA - OTROS LOTES: REPASO CABECERAS
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-219S - Anonima SA - ;L;4.00;0.05;100.00;5.99;0.30;23.96;6,346.41;317.32;25,385.62;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQINSECTICIDA;719953;BIFENTRIN 25% EC;2100-219S - Anonima SA - ;L;7.50;0.09;100.00;17.31;1.62;129.83;18,340.69;1,719.44;137,555.15;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQINSECTICIDA;714297;ACEITE EMULSIVO MINERAL-NO GRADO ALIM.RV;2100-219S - Anonima SA - ;L;15.00;0.19;100.00;1.60;0.30;24.00;1,695.20;317.85;25,428.00;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;FERTILIZANTES;721441;FERTILIZANTE LÍQUI N-P-K-Mg-Zn-S-B-MN-CA;2100-219S - Anonima SA - ;L;80.00;1.00;100.00;1.02;1.02;81.60;1,080.69;1,080.69;86,455.20;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQHERBICIDA;701190;CLETODIM 24% EC;2100-219S - Anonima SA - ;L;60.00;0.75;100.00;5.52;4.14;330.95;5,843.99;4,383.02;350,639.41;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Anta;Lote 40;1125040;81;160;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;23/02/2025;25/02/2025;25/02/2025;04/12/2024;25/02/2025;Terminada;AGROQPQHERBICIDA;610223;GLIFOSATO 79.2% SG;2100-219S - Anonima SA - ;KG;120.00;1.50;100.00;6.25;9.37;749.62;6,618.48;9,927.78;794,218.15;600000398;;;1059.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;730;40001698;40001698 - SIEMBRA PRECISION PLANTING;02/12/2024;16/12/2024;16/12/2024;18/12/2024;23/12/2024;Terminada;SEMILLAS;719316;SEMILLA DE SOJA DM 67I70 IPRO STS PROPIA;2100-219S - Anonima SA - ;Tonelada;0.71;0.06;100.00;317.09;20.33;223.61;323,110.43;20,714.48;227,859.09;600000140;;;1019.00;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;730;40001698;40001698 - SIEMBRA PRECISION PLANTING;02/12/2024;16/12/2024;16/12/2024;18/12/2024;23/12/2024;Terminada;AGROQUIMICOS;723931;VITA GROW TS;2100-219S - Anonima SA - ;PCK;0.06;0.01;100.00;514.98;2.75;30.26;524,765.94;2,803.55;30,838.92;600000140;;;1019.00;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;730;40001698;40001698 - SIEMBRA PRECISION PLANTING;02/12/2024;16/12/2024;16/12/2024;18/12/2024;23/12/2024;Terminada;AGROQPQFUNGICIDA;724183;RIZOPACK 206;2100-219S - Anonima SA - ;PCK;0.24;0.02;100.00;372.00;8.15;89.69;379,066.17;8,308.30;91,390.96;600000140;;;1019.00;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQUIMICOS;714586;GLUFOSINATO DE AMONIO 28% SL;2100-219S - Anonima SA - ;L;22.31;2.03;100.00;5.12;10.39;114.29;5,180.26;10,504.61;115,551.75;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQUIMICOS;708883;SULFENTRAZONE 50% SC;2100-219S - Anonima SA - ;L;3.94;0.36;100.00;19.16;6.86;75.41;19,369.14;6,931.32;76,244.31;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQPQCOADYUVANTE;722831;ALCOHOL ETOXILADO 35%;2100-219S - Anonima SA - ;L;1.09;0.10;100.00;1.78;0.18;1.95;1,799.78;178.90;1,967.95;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-219S - Anonima SA - ;L;5.25;0.48;100.00;0.84;0.40;4.42;851.57;406.31;4,469.45;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQUIMICOS;716992;S-METOLACLORO 96% EC;2100-219S - Anonima SA - ;L;11.37;1.03;100.00;7.20;7.44;81.88;7,279.20;7,525.22;82,777.35;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;730;30002591;30002591 - PLUS POR FERTILIZACION EN SIEMBRA;02/12/2024;16/12/2024;16/12/2024;23/12/2024;23/12/2024;Terminada;FERTILIZANTES;723125;SUPER FOSFATO SIMPLE;2100-219S - Anonima SA - ;KG;805.71;73.25;100.00;0.40;29.19;321.08;406.07;29,740.03;327,176.75;600000162;;;1019.00;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;582;30002475;30002475 - PULVERIZACIÓN SELEC.  80 LTS CURVA ;21/01/2025;31/01/2025;31/01/2025;04/12/2024;01/02/2025;Terminada;AGROQPQINSECTICIDA;719953;BIFENTRIN 25% EC;2100-219S - Anonima SA - ;L;1.04;0.10;100.00;17.31;1.64;18.00;18,186.36;1,718.65;18,905.05;600000333;;;1050.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;582;30002475;30002475 - PULVERIZACIÓN SELEC.  80 LTS CURVA ;21/01/2025;31/01/2025;31/01/2025;04/12/2024;01/02/2025;Terminada;AGROQPQINSECTICIDA;714297;ACEITE EMULSIVO MINERAL-NO GRADO ALIM.RV;2100-219S - Anonima SA - ;L;3.40;0.31;100.00;1.60;0.49;5.44;1,679.85;519.53;5,714.97;600000333;;;1050.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;582;30002475;30002475 - PULVERIZACIÓN SELEC.  80 LTS CURVA ;21/01/2025;31/01/2025;31/01/2025;04/12/2024;01/02/2025;Terminada;AGROQPQHERBICIDA;701190;CLETODIM 24% EC;2100-219S - Anonima SA - ;L;5.67;0.52;100.00;5.43;2.80;30.81;5,708.31;2,942.41;32,366.71;600000333;;;1050.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;582;30002475;30002475 - PULVERIZACIÓN SELEC.  80 LTS CURVA ;21/01/2025;31/01/2025;31/01/2025;04/12/2024;01/02/2025;Terminada;AGROQPQCOADYUVANTE;722543;COADYUVANTE HUMECTANTE VERDE BIO;2100-219S - Anonima SA - ;L;0.57;0.05;100.00;23.94;1.23;13.58;25,152.86;1,296.54;14,261.92;600000333;;;1050.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;582;30002475;30002475 - PULVERIZACIÓN SELEC.  80 LTS CURVA ;21/01/2025;31/01/2025;31/01/2025;04/12/2024;01/02/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-219S - Anonima SA - ;L;3.40;0.31;100.00;0.83;0.26;2.82;870.76;269.32;2,962.38;600000333;;;1050.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 01;1125001;11.54;582;30002475;30002475 - PULVERIZACIÓN SELEC.  80 LTS CURVA ;21/01/2025;31/01/2025;31/01/2025;04/12/2024;01/02/2025;Terminada;AGROQPQHERBICIDA;610223;GLIFOSATO 79.2% SG;2100-219S - Anonima SA - ;KG;16.73;1.52;100.00;6.25;9.50;104.49;6,562.26;9,978.68;109,765.67;600000333;;;1050.50;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 02;1125002;21.13;730;40001698;40001698 - SIEMBRA PRECISION PLANTING;02/12/2024;16/12/2024;16/12/2024;18/12/2024;23/12/2024;Terminada;AGROQPQFUNGICIDA;724183;RIZOPACK 206;2100-219S - Anonima SA - ;PCK;0.46;0.02;100.00;372.00;8.15;171.22;379,066.17;8,308.30;174,473.92;600000140;;;1019.00;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 02;1125002;21.13;730;40001698;40001698 - SIEMBRA PRECISION PLANTING;02/12/2024;16/12/2024;16/12/2024;18/12/2024;23/12/2024;Terminada;AGROQUIMICOS;723931;VITA GROW TS;2100-219S - Anonima SA - ;PCK;0.11;0.01;100.00;514.98;2.75;57.78;524,765.94;2,803.55;58,874.02;600000140;;;1019.00;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 02;1125002;21.13;730;40001698;40001698 - SIEMBRA PRECISION PLANTING;02/12/2024;16/12/2024;16/12/2024;18/12/2024;23/12/2024;Terminada;SEMILLAS;719316;SEMILLA DE SOJA DM 67I70 IPRO STS PROPIA;2100-219S - Anonima SA - ;Tonelada;1.35;0.06;100.00;317.09;20.33;426.89;323,110.43;20,714.48;435,003.90;600000140;;;1019.00;;;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 02;1125002;21.13;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQPQCOADYUVANTE;722831;ALCOHOL ETOXILADO 35%;2100-219S - Anonima SA - ;L;2.09;0.10;100.00;1.78;0.18;3.72;1,799.78;178.90;3,757.00;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 02;1125002;21.13;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQUIMICOS;708883;SULFENTRAZONE 50% SC;2100-219S - Anonima SA - ;L;7.51;0.36;100.00;19.16;6.86;143.97;19,369.14;6,931.32;145,557.36;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 02;1125002;21.13;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQUIMICOS;714586;GLUFOSINATO DE AMONIO 28% SL;2100-219S - Anonima SA - ;L;42.58;2.03;100.00;5.12;10.39;218.20;5,180.26;10,504.61;220,598.85;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 02;1125002;21.13;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQUIMICOS;716992;S-METOLACLORO 96% EC;2100-219S - Anonima SA - ;L;21.71;1.03;100.00;7.20;7.44;156.31;7,279.20;7,525.22;158,029.54;600000124;;;1011.00;;600000121;
2024-2025;Soja;Soja;NO;2100;2100 - Campos;Zona Metan;Buenaventura;Lote 02;1125002;21.13;503;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;02/12/2024;04/12/2024;04/12/2024;17/12/2024;18/12/2024;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-219S - Anonima SA - ;L;10.02;0.48;100.00;0.84;0.40;8.44;851.57;406.31;8,532.58;600000124;;;1011.00;;600000121;
